"Catalogo de sismos - Servicio Sismologico Nacional (SSN) | UNAM - Mexico."
"Informacion sujeta a cambios. Archivo generado el 2020-04-21 a las 14:16:10 (tiempo del centro de Mexico)."
"Sismicidad del 1900-01-01 al 2020-04-21, todas las magnitudes, todas las profundidades, lat. 19.44 a 19.54, long. -102.21 a -102.09."
"Total: 1233 eventos."
Fecha,Hora,Magnitud,Latitud,Longitud,Profundidad,"Referencia de localizacion","Fecha UTC","Hora UTC","Estatus"
2020-01-27,06:06:11,3.7,19.53,-102.17,13.0,"13 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-27,12:06:11,verificado
2020-01-27,06:51:19,3.6,19.47,-102.14,16.0,"6 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-27,12:51:19,verificado
2020-01-27,07:11:04,3.8,19.47,-102.14,16.0,"7 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-01-27,13:11:04,verificado
2020-01-27,07:30:49,3.8,19.49,-102.12,16.0,"8 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-01-27,13:30:49,verificado
2020-01-27,08:14:21,3.6,19.53,-102.13,16.0,"13 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-01-27,14:14:21,verificado
2020-01-27,08:22:02,3.7,19.52,-102.1,16.0,"11 km al NOROESTE de URUAPAN, MICH",2020-01-27,14:22:02,verificado
2020-01-27,08:38:39,3.6,19.5,-102.19,12.0,"11 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-27,14:38:39,verificado
2020-01-27,08:43:02,3.7,19.51,-102.12,16.0,"10 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-01-27,14:43:02,verificado
2020-01-27,08:44:56,3.7,19.44,-102.12,16.0,"3 km al NORESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-27,14:44:56,verificado
2020-01-27,09:18:13,3.7,19.47,-102.17,16.0,"7 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-27,15:18:13,verificado
2020-01-27,10:00:59,3.7,19.52,-102.12,16.0,"12 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-01-27,16:00:59,verificado
2020-01-27,10:21:16,3.7,19.44,-102.16,20.0,"5 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-27,16:21:16,verificado
2020-01-27,11:04:34,3.7,19.46,-102.14,16.0,"5 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-01-27,17:04:34,verificado
2020-01-27,11:08:11,3.6,19.51,-102.11,23.0,"10 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-01-27,17:08:11,verificado
2020-01-27,12:43:09,3.6,19.49,-102.1,15.0,"9 km al NOROESTE de URUAPAN, MICH",2020-01-27,18:43:09,verificado
2020-01-27,14:45:38,3.5,19.48,-102.14,16.0,"7 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-01-27,20:45:38,verificado
2020-01-27,15:00:56,3.7,19.47,-102.11,16.0,"6 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-01-27,21:00:56,verificado
2020-01-27,15:22:54,3.3,19.52,-102.2,16.0,"13 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-27,21:22:54,verificado
2020-01-27,16:09:51,3.4,19.51,-102.19,23.0,"12 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-27,22:09:51,verificado
2020-01-27,17:00:35,3.3,19.45,-102.14,16.0,"4 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-27,23:00:35,verificado
2020-01-27,18:46:42,3.4,19.51,-102.15,15.0,"10 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-01-28,00:46:42,verificado
2020-01-27,19:05:09,3.5,19.44,-102.18,16.0,"7 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-28,01:05:09,verificado
2020-01-27,19:20:12,3.5,19.47,-102.12,15.0,"6 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-01-28,01:20:12,verificado
2020-01-27,20:08:21,3.3,19.47,-102.14,15.0,"6 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-01-28,02:08:21,verificado
2020-01-27,20:09:39,3.4,19.46,-102.11,16.0,"5 km al NORESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-28,02:09:39,verificado
2020-01-27,20:59:39,3.5,19.47,-102.17,16.0,"7 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-28,02:59:39,verificado
2020-01-27,21:34:37,3.9,19.51,-102.16,10.0,"11 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-28,03:34:37,verificado
2020-01-28,00:41:01,3.3,19.48,-102.2,12.0,"10 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-28,06:41:01,verificado
2020-01-28,01:54:17,3.7,19.51,-102.15,15.0,"11 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-01-28,07:54:17,verificado
2020-01-28,03:08:32,3.8,19.49,-102.11,16.0,"8 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-01-28,09:08:32,verificado
2020-01-28,03:25:38,3.8,19.52,-102.11,15.0,"12 km al NOROESTE de URUAPAN, MICH",2020-01-28,09:25:38,verificado
2020-01-28,05:22:10,3.8,19.49,-102.17,13.0,"10 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-28,11:22:10,verificado
2020-01-28,06:08:48,3.8,19.46,-102.16,33.0,"6 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-28,12:08:48,verificado
2020-01-28,06:18:17,3.7,19.5,-102.1,26.0,"9 km al NOROESTE de URUAPAN, MICH",2020-01-28,12:18:17,verificado
2020-01-28,07:03:36,3.8,19.48,-102.12,27.0,"7 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-01-28,13:03:36,verificado
2020-01-28,07:50:08,3.6,19.52,-102.17,25.0,"12 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-28,13:50:08,verificado
2020-01-28,08:34:38,3.5,19.44,-102.18,21.0,"6 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-28,14:34:38,verificado
2020-01-28,09:04:22,3.6,19.49,-102.16,16.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-28,15:04:22,verificado
2020-01-28,09:51:39,3.7,19.52,-102.16,21.0,"12 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-28,15:51:39,verificado
2020-01-28,11:08:23,3.9,19.53,-102.12,25.0,"12 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-01-28,17:08:23,verificado
2020-01-28,12:34:41,3.8,19.45,-102.18,21.0,"6 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-28,18:34:41,verificado
2020-01-28,14:33:41,3.9,19.49,-102.14,32.0,"8 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-01-28,20:33:41,verificado
2020-01-28,14:50:39,3.4,19.45,-102.16,21.0,"5 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-28,20:50:39,verificado
2020-01-28,14:51:45,3.9,19.5,-102.17,29.0,"11 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-28,20:51:45,verificado
2020-01-28,15:16:43,3.8,19.44,-102.16,10.0,"5 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-28,21:16:43,verificado
2020-01-28,15:48:23,3.9,19.46,-102.19,32.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-28,21:48:23,verificado
2020-01-28,16:14:51,3.7,19.48,-102.16,31.0,"7 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-28,22:14:51,verificado
2020-01-28,16:27:27,3.7,19.52,-102.18,15.0,"13 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-28,22:27:27,verificado
2020-01-28,16:41:08,3.8,19.49,-102.13,28.0,"8 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-01-28,22:41:08,verificado
2020-01-28,17:19:01,3.7,19.49,-102.16,15.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-28,23:19:01,verificado
2020-01-28,17:20:38,3.7,19.51,-102.19,21.0,"12 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-28,23:20:38,verificado
2020-01-28,17:21:59,3.8,19.5,-102.12,36.0,"9 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-01-28,23:21:59,verificado
2020-01-28,18:22:09,3.7,19.5,-102.14,31.0,"9 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-01-29,00:22:09,verificado
2020-01-28,18:23:02,3.8,19.49,-102.19,13.0,"10 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-29,00:23:02,verificado
2020-01-28,18:36:15,3.9,19.49,-102.17,20.0,"10 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-29,00:36:15,verificado
2020-01-28,18:42:28,3.7,19.51,-102.21,14.0,"13 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-29,00:42:28,verificado
2020-01-28,18:53:21,3.6,19.5,-102.21,15.0,"13 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-29,00:53:21,verificado
2020-01-28,19:10:45,3.6,19.49,-102.14,21.0,"8 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-01-29,01:10:45,verificado
2020-01-28,19:24:45,3.7,19.48,-102.15,19.0,"7 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-29,01:24:45,verificado
2020-01-28,19:31:52,3.7,19.44,-102.19,21.0,"7 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-29,01:31:52,verificado
2020-01-28,20:00:03,3.8,19.52,-102.11,34.0,"12 km al NOROESTE de URUAPAN, MICH",2020-01-29,02:00:03,verificado
2020-01-28,20:34:18,3.7,19.45,-102.16,32.0,"5 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-29,02:34:18,verificado
2020-01-28,20:44:05,3.7,19.45,-102.19,17.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-29,02:44:05,verificado
2020-01-28,21:39:54,3.6,19.48,-102.19,13.0,"10 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-29,03:39:54,verificado
2020-01-28,21:54:19,3.5,19.47,-102.12,16.0,"6 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-01-29,03:54:19,verificado
2020-01-28,22:08:47,3.8,19.52,-102.12,16.0,"11 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-01-29,04:08:47,verificado
2020-01-28,23:05:02,3.6,19.5,-102.2,12.0,"12 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-29,05:05:02,verificado
2020-01-29,00:19:11,3.5,19.53,-102.2,22.0,"14 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-29,06:19:11,verificado
2020-01-29,00:23:48,3.5,19.51,-102.21,13.0,"14 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-29,06:23:48,verificado
2020-01-29,02:21:11,3.5,19.5,-102.15,20.0,"10 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-29,08:21:11,verificado
2020-01-29,02:39:49,3.6,19.46,-102.18,20.0,"7 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-29,08:39:49,verificado
2020-01-29,02:44:32,3.6,19.52,-102.19,15.0,"13 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-29,08:44:32,verificado
2020-01-29,03:08:10,3.5,19.52,-102.17,21.0,"12 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-29,09:08:10,verificado
2020-01-29,03:33:21,3.3,19.51,-102.16,22.0,"11 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-29,09:33:21,verificado
2020-01-29,04:07:56,3.5,19.52,-102.1,19.0,"12 km al NOROESTE de URUAPAN, MICH",2020-01-29,10:07:56,verificado
2020-01-29,04:36:43,3.5,19.49,-102.21,14.0,"12 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-29,10:36:43,verificado
2020-01-29,04:43:41,3.7,19.46,-102.13,16.0,"5 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-01-29,10:43:41,verificado
2020-01-29,04:45:32,3.6,19.45,-102.11,16.0,"4 km al NORESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-29,10:45:32,verificado
2020-01-29,05:00:47,3.6,19.52,-102.12,33.0,"11 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-01-29,11:00:47,verificado
2020-01-29,05:05:21,3.7,19.53,-102.16,8.0,"13 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-29,11:05:21,verificado
2020-01-29,05:23:48,3.5,19.45,-102.17,12.0,"6 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-29,11:23:48,verificado
2020-01-29,05:50:42,3.9,19.44,-102.19,12.0,"7 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-29,11:50:42,verificado
2020-01-29,05:59:16,3.7,19.46,-102.2,15.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-29,11:59:16,verificado
2020-01-29,06:20:41,3.7,19.45,-102.18,15.0,"7 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-29,12:20:41,verificado
2020-01-29,06:21:46,4.0,19.45,-102.19,15.0,"7 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-29,12:21:46,verificado
2020-01-29,06:53:43,3.7,19.48,-102.17,21.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-29,12:53:43,verificado
2020-01-29,06:58:14,3.6,19.5,-102.18,19.0,"11 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-29,12:58:14,verificado
2020-01-29,07:07:58,3.4,19.44,-102.15,6.0,"4 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-29,13:07:58,verificado
2020-01-29,07:09:11,3.6,19.5,-102.13,21.0,"9 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-01-29,13:09:11,verificado
2020-01-29,07:27:19,3.6,19.45,-102.19,15.0,"7 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-29,13:27:19,verificado
2020-01-29,08:13:25,3.7,19.46,-102.15,8.0,"5 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-29,14:13:25,verificado
2020-01-29,08:59:07,3.6,19.45,-102.16,9.0,"5 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-29,14:59:07,verificado
2020-01-29,09:01:04,3.4,19.52,-102.18,20.0,"13 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-29,15:01:04,verificado
2020-01-29,10:04:23,3.4,19.46,-102.12,19.0,"5 km al NORESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-29,16:04:23,verificado
2020-01-29,10:34:36,3.6,19.46,-102.21,13.0,"10 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-29,16:34:36,verificado
2020-01-29,13:24:24,3.9,19.48,-102.14,31.0,"7 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-01-29,19:24:24,verificado
2020-01-29,14:34:23,3.7,19.47,-102.18,15.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-29,20:34:23,verificado
2020-01-29,15:50:19,3.7,19.5,-102.13,15.0,"10 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-01-29,21:50:19,verificado
2020-01-29,17:28:24,3.9,19.46,-102.18,18.0,"7 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-29,23:28:24,verificado
2020-01-29,18:20:32,3.6,19.48,-102.15,9.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-30,00:20:32,verificado
2020-01-29,18:38:05,4.0,19.48,-102.18,21.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-30,00:38:05,verificado
2020-01-29,19:04:25,3.8,19.51,-102.15,21.0,"11 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-01-30,01:04:25,verificado
2020-01-29,20:36:42,3.8,19.46,-102.21,15.0,"10 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-30,02:36:42,verificado
2020-01-29,20:42:25,3.8,19.49,-102.21,12.0,"12 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-30,02:42:25,verificado
2020-01-29,21:24:11,3.6,19.53,-102.17,19.0,"13 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-30,03:24:11,verificado
2020-01-29,21:31:59,3.6,19.53,-102.15,15.0,"13 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-01-30,03:31:59,verificado
2020-01-29,22:45:07,4.0,19.5,-102.16,15.0,"10 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-30,04:45:07,verificado
2020-01-29,23:06:10,3.7,19.5,-102.16,21.0,"10 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-30,05:06:10,verificado
2020-01-29,23:09:17,3.7,19.53,-102.13,20.0,"13 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-01-30,05:09:17,verificado
2020-01-29,23:32:53,3.7,19.53,-102.21,13.0,"15 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-30,05:32:53,verificado
2020-01-30,00:41:29,3.5,19.47,-102.13,20.0,"6 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-01-30,06:41:29,verificado
2020-01-30,01:31:13,3.5,19.44,-102.21,15.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-30,07:31:13,verificado
2020-01-30,01:34:03,3.4,19.45,-102.21,19.0,"10 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-30,07:34:03,verificado
2020-01-30,02:17:03,3.7,19.47,-102.21,12.0,"10 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-30,08:17:03,verificado
2020-01-30,02:30:30,3.5,19.53,-102.21,31.0,"15 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-30,08:30:30,verificado
2020-01-30,02:35:03,3.4,19.52,-102.16,18.0,"12 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-30,08:35:03,verificado
2020-01-30,02:38:07,3.4,19.47,-102.2,18.0,"10 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-30,08:38:07,verificado
2020-01-30,02:58:41,3.5,19.47,-102.18,17.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-30,08:58:41,verificado
2020-01-30,03:17:16,3.6,19.51,-102.19,7.0,"12 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-30,09:17:16,verificado
2020-01-30,03:20:39,3.7,19.53,-102.14,20.0,"12 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-01-30,09:20:39,verificado
2020-01-30,03:28:00,3.5,19.51,-102.2,22.0,"13 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-30,09:28:00,verificado
2020-01-30,03:41:05,3.5,19.46,-102.21,15.0,"10 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-30,09:41:05,verificado
2020-01-30,03:50:34,3.8,19.5,-102.14,21.0,"10 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-01-30,09:50:34,verificado
2020-01-30,04:53:24,3.4,19.45,-102.16,10.0,"6 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-30,10:53:24,verificado
2020-01-30,05:15:35,3.5,19.46,-102.2,21.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-30,11:15:35,verificado
2020-01-30,07:48:29,3.5,19.45,-102.2,11.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-30,13:48:29,verificado
2020-01-30,09:22:17,3.3,19.46,-102.2,21.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-30,15:22:17,verificado
2020-01-30,10:39:35,3.7,19.46,-102.19,22.0,"7 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-30,16:39:35,verificado
2020-01-30,10:46:02,3.8,19.46,-102.21,21.0,"10 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-30,16:46:02,verificado
2020-01-30,11:17:57,3.5,19.52,-102.15,17.0,"12 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-01-30,17:17:57,verificado
2020-01-30,11:24:40,3.5,19.49,-102.13,21.0,"8 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-01-30,17:24:40,verificado
2020-01-30,11:40:27,3.7,19.47,-102.12,20.0,"6 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-01-30,17:40:27,verificado
2020-01-30,14:36:57,3.4,19.44,-102.11,15.0,"3 km al NORESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-30,20:36:57,verificado
2020-01-30,14:38:16,3.7,19.49,-102.17,15.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-30,20:38:16,verificado
2020-01-30,14:44:34,3.5,19.44,-102.2,15.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-30,20:44:34,verificado
2020-01-30,14:49:30,3.6,19.5,-102.11,20.0,"9 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-01-30,20:49:30,verificado
2020-01-30,15:37:04,3.6,19.46,-102.17,15.0,"6 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-30,21:37:04,verificado
2020-01-30,16:50:45,3.5,19.44,-102.17,15.0,"5 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-30,22:50:45,verificado
2020-01-30,17:31:29,3.3,19.44,-102.16,10.0,"4 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-30,23:31:29,verificado
2020-01-30,17:33:19,3.5,19.47,-102.21,12.0,"10 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-30,23:33:19,verificado
2020-01-30,17:49:51,3.5,19.5,-102.13,33.0,"9 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-01-30,23:49:51,verificado
2020-01-30,17:55:09,3.6,19.44,-102.19,11.0,"7 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-30,23:55:09,verificado
2020-01-30,18:34:06,3.5,19.46,-102.16,21.0,"6 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-31,00:34:06,verificado
2020-01-30,18:43:18,3.4,19.44,-102.19,15.0,"7 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-31,00:43:18,verificado
2020-01-30,18:57:32,3.6,19.45,-102.15,20.0,"4 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-31,00:57:32,verificado
2020-01-30,19:15:28,3.4,19.46,-102.18,15.0,"7 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-31,01:15:28,verificado
2020-01-30,19:29:57,3.1,19.44,-102.18,21.0,"6 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-31,01:29:57,verificado
2020-01-30,19:36:54,3.4,19.44,-102.2,12.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-31,01:36:54,verificado
2020-01-30,19:38:17,3.4,19.44,-102.2,15.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-31,01:38:17,verificado
2020-01-30,19:39:08,3.6,19.44,-102.2,15.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-31,01:39:08,verificado
2020-01-30,19:44:55,3.3,19.49,-102.16,15.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-31,01:44:55,verificado
2020-01-30,20:08:28,3.5,19.44,-102.15,15.0,"3 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-31,02:08:28,verificado
2020-01-30,20:18:12,3.5,19.45,-102.17,20.0,"6 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-31,02:18:12,verificado
2020-01-30,20:46:43,3.5,19.51,-102.12,33.0,"10 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-01-31,02:46:43,verificado
2020-01-30,21:14:04,3.4,19.47,-102.17,15.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-31,03:14:04,verificado
2020-01-30,22:04:42,3.6,19.52,-102.14,21.0,"12 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-01-31,04:04:42,verificado
2020-01-30,22:17:18,3.6,19.44,-102.19,12.0,"7 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-31,04:17:18,verificado
2020-01-30,22:47:46,3.5,19.48,-102.18,21.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-31,04:47:46,verificado
2020-01-30,23:01:32,3.5,19.46,-102.15,15.0,"6 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-31,05:01:32,verificado
2020-01-31,00:03:46,3.6,19.47,-102.12,15.0,"6 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-01-31,06:03:46,verificado
2020-01-31,00:12:02,3.3,19.45,-102.14,16.0,"4 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-31,06:12:02,verificado
2020-01-31,00:23:03,3.5,19.53,-102.17,21.0,"13 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-31,06:23:03,verificado
2020-01-31,00:49:44,3.6,19.49,-102.19,15.0,"11 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-31,06:49:44,verificado
2020-01-31,01:26:26,3.4,19.53,-102.15,15.0,"12 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-01-31,07:26:26,verificado
2020-01-31,01:32:10,3.6,19.52,-102.12,25.0,"12 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-01-31,07:32:10,verificado
2020-01-31,03:02:13,3.6,19.44,-102.14,20.0,"3 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-31,09:02:13,verificado
2020-01-31,03:32:24,3.5,19.49,-102.15,20.0,"8 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-01-31,09:32:24,verificado
2020-01-31,05:37:19,3.5,19.46,-102.13,24.0,"5 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-01-31,11:37:19,verificado
2020-01-31,08:43:17,3.5,19.46,-102.13,22.0,"5 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-01-31,14:43:17,verificado
2020-01-31,09:53:31,3.4,19.48,-102.1,5.0,"7 km al NOROESTE de URUAPAN, MICH",2020-01-31,15:53:31,verificado
2020-01-31,09:55:06,3.4,19.44,-102.13,21.0,"3 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-01-31,15:55:06,verificado
2020-01-31,10:09:00,3.8,19.46,-102.19,17.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-31,16:09:00,verificado
2020-01-31,12:35:44,3.5,19.47,-102.17,20.0,"7 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-31,18:35:44,verificado
2020-01-31,12:54:39,3.4,19.47,-102.14,18.0,"7 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-01-31,18:54:39,verificado
